time,Real Lower Band,Real Middle Band,Real Upper Band
2017-10-20,66.0806,73.0200,79.9594
2017-10-19,66.1498,72.9303,79.7108
2017-10-18,66.2022,72.8553,79.5084
2017-10-17,66.2266,72.7788,79.3310
2017-10-16,66.2424,72.6991,79.1558
2017-10-13,66.2227,72.6103,78.9979
2017-10-12,66.1993,72.5222,78.8451
2017-10-11,66.1505,72.4355,78.7205
2017-10-10,66.0212,72.3482,78.6752
2017-10-09,65.8983,72.2624,78.6265
2017-10-06,65.7688,72.1743,78.5798
2017-10-05,65.7553,72.1084,78.4615
2017-10-04,65.6937,72.0330,78.3723
2017-10-03,65.5890,71.9699,78.3508
2017-10-02,65.4836,71.9119,78.3402
2017-09-29,65.4362,71.8589,78.2816
2017-09-28,65.3766,71.8044,78.2322
2017-09-27,65.3015,71.7551,78.2087
2017-09-26,65.2323,71.7066,78.1809
2017-09-25,65.1478,71.6621,78.1764
2017-09-22,65.0788,71.6203,78.1618
2017-09-21,65.0460,71.5692,78.0924
2017-09-20,65.0156,71.5212,78.0268
2017-09-19,64.9697,71.4564,77.9431
2017-09-18,64.9414,71.3847,77.8280
2017-09-15,64.8832,71.3114,77.7396
2017-09-14,64.8446,71.2375,77.6304
2017-09-13,64.7670,71.1651,77.5632
2017-09-12,64.6398,71.0770,77.5142
2017-09-11,64.4284,70.9852,77.5420
2017-09-08,64.1943,70.8880,77.5817
2017-09-07,63.9757,70.8021,77.6285
2017-09-06,63.7888,70.7135,77.6382
2017-09-05,63.5419,70.6290,77.7161
2017-09-01,63.3349,70.5452,77.7555
2017-08-31,63.1671,70.4606,77.7541
2017-08-30,63.0446,70.3682,77.6918
2017-08-29,62.9122,70.2849,77.6576
2017-08-28,62.7627,70.2117,77.6607
2017-08-25,62.6044,70.1390,77.6736
2017-08-24,62.4636,70.0681,77.6726
2017-08-23,62.3155,69.9967,77.6779
2017-08-22,62.1930,69.9281,77.6632
2017-08-21,62.0791,69.8536,77.6281
2017-08-18,61.9346,69.7868,77.6390
2017-08-17,61.7919,69.7148,77.6377
2017-08-16,61.6423,69.6418,77.6413
2017-08-15,61.5280,69.5551,77.5822
2017-08-14,61.4007,69.4716,77.5425
2017-08-11,61.3038,69.3860,77.4682
2017-08-10,61.1301,69.3031,77.4761
2017-08-09,60.9871,69.2383,77.4895
2017-08-08,60.8673,69.1623,77.4573
2017-08-07,60.7499,69.0808,77.4117
2017-08-04,60.6348,69.0043,77.3738
2017-08-03,60.5151,68.9216,77.3281
2017-08-02,60.4045,68.8472,77.2899
2017-08-01,60.3144,68.7739,77.2334
2017-07-31,60.2293,68.6954,77.1615
2017-07-28,60.1676,68.6183,77.0690
2017-07-27,60.0945,68.5319,76.9693
2017-07-26,60.0272,68.4430,76.8588
2017-07-25,60.0089,68.3450,76.6811
2017-07-24,59.9961,68.2432,76.4903
2017-07-21,60.0113,68.1566,76.3019
2017-07-20,59.9979,68.0585,76.1191
2017-07-19,60.0348,67.9586,75.8824
2017-07-18,60.0830,67.8662,75.6494
2017-07-17,60.1112,67.7794,75.4476
2017-07-14,60.1404,67.6895,75.2386
2017-07-13,60.1557,67.6066,75.0575
2017-07-12,60.1383,67.5351,74.9319
2017-07-11,60.0989,67.4688,74.8387
2017-07-10,60.0323,67.4142,74.7961
2017-07-07,59.9708,67.3601,74.7494
2017-07-06,59.9091,67.3127,74.7163
2017-07-05,59.8078,67.2670,74.7262
2017-07-03,59.7170,67.2168,74.7166
2017-06-30,59.5859,67.1685,74.7511
2017-06-29,59.4684,67.1135,74.7586
2017-06-28,59.3616,67.0650,74.7684
2017-06-27,59.2794,67.0038,74.7282
2017-06-26,59.1641,66.9434,74.7227
2017-06-23,59.1063,66.8739,74.6415
2017-06-22,59.1240,66.8083,74.4926
2017-06-21,59.1277,66.7570,74.3863
2017-06-20,59.1514,66.7121,74.2728
2017-06-19,59.1223,66.6557,74.1891
2017-06-16,59.1069,66.5838,74.0607
2017-06-15,59.0584,66.5190,73.9796
2017-06-14,58.9845,66.4496,73.9147
2017-06-13,58.9176,66.3743,73.8310
2017-06-12,58.8485,66.2908,73.7331
2017-06-09,58.7656,66.2180,73.6704
2017-06-08,58.7109,66.1401,73.5693
2017-06-07,58.7577,66.0476,73.3375
2017-06-06,58.8435,65.9498,73.0561
2017-06-05,58.9847,65.8565,72.7283
2017-06-02,59.0990,65.7599,72.4208
2017-06-01,59.1935,65.6687,72.1439
2017-05-31,59.2060,65.5961,71.9862
2017-05-30,59.1851,65.5207,71.8563
2017-05-26,59.2056,65.4396,71.6736
2017-05-25,59.2249,65.3658,71.5067
2017-05-24,59.2109,65.2910,71.3711
2017-05-23,59.2022,65.2323,71.2624
2017-05-22,59.1992,65.1754,71.1516
2017-05-19,59.2034,65.1237,71.0440
2017-05-18,59.1836,65.0792,70.9748
2017-05-17,59.1784,65.0376,70.8968
2017-05-16,59.1688,64.9982,70.8276
2017-05-15,59.2483,64.9395,70.6307
2017-05-12,59.2852,64.8914,70.4976
2017-05-11,59.2714,64.8306,70.3898
2017-05-10,59.2814,64.7718,70.2622
2017-05-09,59.3534,64.7055,70.0576
2017-05-08,59.4306,64.6449,69.8592
2017-05-05,59.4744,64.5772,69.6800
2017-05-04,59.5224,64.5069,69.4914
2017-05-03,59.5070,64.4289,69.3508
2017-05-02,59.5490,64.3518,69.1546
2017-05-01,59.5119,64.2583,69.0047
2017-04-28,59.5262,64.1664,68.8066
2017-04-27,59.3870,64.0743,68.7616
2017-04-26,59.2454,63.9836,68.7218
2017-04-25,59.1840,63.9079,68.6318
2017-04-24,59.1985,63.8396,68.4807
2017-04-21,59.1650,63.7704,68.3758
2017-04-20,59.0748,63.7117,68.3486
2017-04-19,58.9515,63.6607,68.3699
2017-04-18,58.8704,63.6215,68.3726
2017-04-17,58.7846,63.5762,68.3678
2017-04-13,58.6725,63.5249,68.3773
2017-04-12,58.5731,63.4818,68.3905
2017-04-11,58.4146,63.4260,68.4374
2017-04-10,58.2060,63.3599,68.5138
2017-04-07,57.9416,63.2858,68.6300
2017-04-06,57.7747,63.2192,68.6637
2017-04-05,57.5929,63.1489,68.7049
2017-04-04,57.5166,63.0950,68.6734
2017-04-03,57.4667,63.0424,68.6181
2017-03-31,57.4127,62.9911,68.5695
2017-03-30,57.2644,62.9196,68.5748
2017-03-29,57.1554,62.8546,68.5538
2017-03-28,57.0594,62.7942,68.5290
2017-03-27,56.9855,62.7393,68.4931
2017-03-24,56.9172,62.6875,68.4578
2017-03-23,56.8472,62.6364,68.4256
2017-03-22,56.7901,62.5887,68.3873
2017-03-21,56.7641,62.5447,68.3253
2017-03-20,56.7355,62.5125,68.2895
2017-03-17,56.7252,62.4732,68.2212
2017-03-16,56.6582,62.4211,68.1840
2017-03-15,56.4206,62.3472,68.2738
2017-03-14,56.2213,62.2750,68.3287
2017-03-13,56.0340,62.2075,68.3810
2017-03-10,55.8288,62.1326,68.4364
2017-03-09,55.6559,62.0575,68.4591
2017-03-08,55.4480,61.9794,68.5108
2017-03-07,55.2733,61.9006,68.5279
2017-03-06,55.0973,61.8285,68.5597
2017-03-03,54.9817,61.7662,68.5507
2017-03-02,54.8568,61.7017,68.5466
2017-03-01,54.7288,61.6390,68.5492
2017-02-28,54.6262,61.5660,68.5058
2017-02-27,54.4786,61.4986,68.5186
2017-02-24,54.3549,61.4305,68.5061
2017-02-23,54.2593,61.3603,68.4613
2017-02-22,54.1584,61.2881,68.4178
2017-02-21,54.0902,61.2248,68.3594
2017-02-17,54.0271,61.1594,68.2917
2017-02-16,53.9148,61.0822,68.2496
2017-02-15,53.8375,61.0113,68.1851
2017-02-14,53.7871,60.9442,68.1013
2017-02-13,53.7408,60.8761,68.0114
2017-02-10,53.6546,60.7970,67.9394
2017-02-09,53.5575,60.7263,67.8951
2017-02-08,53.4862,60.6582,67.8302
2017-02-07,53.3968,60.5967,67.7966
2017-02-06,53.2612,60.5250,67.7888
2017-02-03,53.1546,60.4539,67.7532
2017-02-02,53.0837,60.3876,67.6915
2017-02-01,52.9575,60.3180,67.6785
2017-01-31,52.9124,60.2565,67.6006
2017-01-30,52.9229,60.1866,67.4503
2017-01-27,52.9624,60.1114,67.2604
2017-01-26,53.0522,60.0303,67.0084
2017-01-25,53.0663,59.9635,66.8607
2017-01-24,53.0560,59.9013,66.7466
2017-01-23,53.0616,59.8450,66.6284
2017-01-20,53.0588,59.7964,66.5340
2017-01-19,53.0504,59.7493,66.4482
2017-01-18,53.0372,59.7080,66.3788
2017-01-17,53.0249,59.6625,66.3001
2017-01-13,53.0145,59.6161,66.2177
2017-01-12,53.0051,59.5658,66.1265
2017-01-11,52.9946,59.5159,66.0372
2017-01-10,53.0091,59.4600,65.9109
2017-01-09,53.0049,59.4094,65.8139
2017-01-06,53.0011,59.3574,65.7137
2017-01-05,53.0309,59.3102,65.5895
2017-01-04,53.0395,59.2666,65.4937
2017-01-03,53.0607,59.2266,65.3925
2016-12-30,53.0885,59.1810,65.2735
2016-12-29,53.1081,59.1416,65.1751
2016-12-28,53.1589,59.0932,65.0275
2016-12-27,53.2169,59.0429,64.8689
2016-12-23,53.2796,58.9840,64.6884
2016-12-22,53.3320,58.9213,64.5106
2016-12-21,53.3962,58.8516,64.3070
2016-12-20,53.4712,58.7820,64.0928
2016-12-19,53.5635,58.7134,63.8633
2016-12-16,53.6523,58.6393,63.6263
2016-12-15,53.6619,58.5782,63.4945
2016-12-14,53.7246,58.5200,63.3154
2016-12-13,53.8027,58.4605,63.1183
2016-12-12,53.9085,58.3964,62.8843
2016-12-09,53.9248,58.3327,62.7406
2016-12-08,53.9438,58.2721,62.6004
2016-12-07,53.6740,58.1929,62.7118
2016-12-06,53.5281,58.1188,62.7095
2016-12-05,53.3134,58.0563,62.7992
2016-12-02,53.1219,57.9915,62.8611
2016-12-01,52.8994,57.9341,62.9688
2016-11-30,52.6607,57.8742,63.0877
2016-11-29,52.4005,57.7975,63.1945
2016-11-28,52.1596,57.7096,63.2596
2016-11-25,51.8229,57.6173,63.4117
2016-11-23,51.5061,57.5258,63.5455
2016-11-22,51.1843,57.4335,63.6827
2016-11-21,50.9088,57.3339,63.7590
2016-11-18,50.6417,57.2370,63.8323
2016-11-17,50.3142,57.1389,63.9636
2016-11-16,49.9069,57.0269,64.1469
2016-11-15,49.3905,56.9147,64.4389
2016-11-14,49.0324,56.8243,64.6162
2016-11-11,48.8438,56.7622,64.6806
2016-11-10,48.6083,56.6819,64.7555
2016-11-09,48.3922,56.6068,64.8214
2016-11-08,48.1338,56.5058,64.8778
2016-11-07,47.9030,56.4024,64.9018
2016-11-04,47.7027,56.3021,64.9015
2016-11-03,47.4205,56.2119,65.0033
2016-11-02,47.1701,56.1181,65.0661
2016-11-01,46.9578,56.0252,65.0926
2016-10-31,46.8463,55.9420,65.0377
2016-10-28,46.7525,55.8590,64.9655
2016-10-27,46.6847,55.7807,64.8767
2016-10-26,46.6332,55.7007,64.7682
2016-10-25,46.6093,55.6157,64.6221
2016-10-24,46.5930,55.5237,64.4544
2016-10-21,46.6166,55.4385,64.2604
2016-10-20,46.6078,55.3704,64.1330
2016-10-19,46.5555,55.3279,64.1003
2016-10-18,46.4833,55.2758,64.0683
2016-10-17,46.3977,55.2181,64.0385
2016-10-14,46.3196,55.1671,64.0146
2016-10-13,46.2238,55.1088,63.9938
2016-10-12,46.0440,55.0399,64.0358
2016-10-11,45.9052,54.9750,64.0448
2016-10-10,45.7561,54.9063,64.0565
2016-10-07,45.6522,54.8340,64.0158
2016-10-06,45.5335,54.7611,63.9887
2016-10-05,45.4774,54.7020,63.9266
2016-10-04,45.3921,54.6364,63.8807
2016-10-03,45.3218,54.5791,63.8364
2016-09-30,45.2388,54.5154,63.7920
2016-09-29,45.1620,54.4496,63.7372
2016-09-28,45.0406,54.3763,63.7120
2016-09-27,44.9548,54.2999,63.6450
2016-09-26,44.8504,54.2198,63.5892
2016-09-23,44.7263,54.1495,63.5727
2016-09-22,44.6129,54.0730,63.5331
2016-09-21,44.5530,54.0009,63.4488
2016-09-20,44.4631,53.9220,63.3809
2016-09-19,44.3591,53.8529,63.3467
2016-09-16,44.3055,53.7930,63.2805
2016-09-15,44.2795,53.7349,63.1903
2016-09-14,44.2743,53.6841,63.0939
2016-09-13,44.2449,53.6393,63.0337
2016-09-12,44.2555,53.6318,63.0081
2016-09-09,44.2787,53.6172,62.9557
2016-09-08,44.2759,53.6190,62.9621
2016-09-07,44.2974,53.6093,62.9212
2016-09-06,44.3368,53.5892,62.8416
2016-09-02,44.3782,53.5667,62.7552
2016-09-01,44.4223,53.5435,62.6647
2016-08-31,44.4684,53.5141,62.5598
2016-08-30,44.5120,53.4826,62.4532
2016-08-29,44.5715,53.4479,62.3243
2016-08-26,44.6409,53.4115,62.1821
2016-08-25,44.7072,53.3824,62.0576
2016-08-24,44.7842,53.3463,61.9084
2016-08-23,44.8484,53.3211,61.7938
2016-08-22,44.9099,53.2979,61.6859
2016-08-19,44.9688,53.2735,61.5782
2016-08-18,45.0292,53.2478,61.4664
2016-08-17,45.0932,53.2189,61.3446
2016-08-16,45.1584,53.1787,61.1990
2016-08-15,45.2232,53.1464,61.0696
2016-08-12,45.3205,53.1049,60.8893
2016-08-11,45.4136,53.0662,60.7188
2016-08-10,45.5294,53.0218,60.5142
2016-08-09,45.6356,52.9765,60.3174
2016-08-08,45.7524,52.9411,60.1298
2016-08-05,45.8694,52.9040,59.9386
2016-08-04,45.9894,52.8603,59.7312
2016-08-03,46.0834,52.8181,59.5528
2016-08-02,46.1612,52.7791,59.3970
2016-08-01,46.2127,52.7338,59.2549
2016-07-29,46.2790,52.6964,59.1138
2016-07-28,46.3350,52.6461,58.9572
2016-07-27,46.3575,52.5943,58.8311
2016-07-26,46.4088,52.5527,58.6966
2016-07-25,46.4969,52.5086,58.5203
2016-07-22,46.5936,52.4708,58.3480
2016-07-21,46.6850,52.4309,58.1768
2016-07-20,46.7082,52.3817,58.0552
2016-07-19,46.7540,52.3356,57.9172
2016-07-18,46.7483,52.3257,57.9031
2016-07-15,46.7369,52.2997,57.8625
2016-07-14,46.7179,52.2745,57.8311
2016-07-13,46.7234,52.2636,57.8038
2016-07-12,46.7178,52.2467,57.7756
2016-07-11,46.7152,52.2365,57.7578
2016-07-08,46.7142,52.2348,57.7554
2016-07-07,46.6916,52.2227,57.7538
2016-07-06,46.6645,52.2139,57.7633
2016-07-05,46.6020,52.1970,57.7920
2016-07-01,46.5465,52.1824,57.8183
2016-06-30,46.4694,52.1636,57.8578
2016-06-29,46.4001,52.1460,57.8919
2016-06-28,46.3857,52.1422,57.8987
2016-06-27,46.4690,52.1678,57.8666
2016-06-24,46.6188,52.2051,57.7914
2016-06-23,46.6918,52.2368,57.7818
2016-06-22,46.6719,52.2648,57.8577
2016-06-21,46.6633,52.3058,57.9483
2016-06-20,46.6815,52.3145,57.9474
2016-06-17,46.7238,52.3260,57.9281
2016-06-16,46.7832,52.3464,57.9095
2016-06-15,46.8259,52.3604,57.8948
2016-06-14,46.9107,52.3864,57.8620
2016-06-13,46.9412,52.3929,57.8445
2016-06-10,46.9684,52.3994,57.8303
2016-06-09,46.9383,52.3902,57.8420
2016-06-08,46.9208,52.3839,57.8469
2016-06-07,46.9282,52.3946,57.8609
2016-06-06,46.9196,52.3900,57.8603
2016-06-03,46.9255,52.3965,57.8674
2016-06-02,46.9335,52.4016,57.8696
2016-06-01,46.9320,52.4001,57.8681
2016-05-31,46.9265,52.3933,57.8600
2016-05-27,46.9176,52.4038,57.8899
2016-05-26,46.8884,52.4311,57.9737
2016-05-25,46.8752,52.4602,58.0451
2016-05-24,46.8376,52.4938,58.1499
2016-05-23,46.7782,52.5410,58.3037
2016-05-20,46.7709,52.6062,58.4414
2016-05-19,46.7708,52.6595,58.5481
2016-05-18,46.7991,52.7130,58.6268
2016-05-17,46.8054,52.7631,58.7207
2016-05-16,46.8434,52.8115,58.7795
2016-05-13,46.8506,52.8415,58.8323
2016-05-12,46.8927,52.8720,58.8512
2016-05-11,46.8898,52.9139,58.9379
2016-05-10,46.8914,52.9647,59.0379
2016-05-09,46.9255,53.0065,59.0874
2016-05-06,47.0083,53.0572,59.1060
2016-05-05,47.0917,53.0939,59.0960
2016-05-04,47.1863,53.1472,59.1080
2016-05-03,47.2954,53.1983,59.1011
2016-05-02,47.3962,53.2584,59.1205
2016-04-29,47.4542,53.3104,59.1665
2016-04-28,47.5565,53.3708,59.1850
2016-04-27,47.6896,53.4138,59.1379
2016-04-26,47.7565,53.4565,59.1564
2016-04-25,47.8030,53.4943,59.1855
2016-04-22,47.8352,53.5167,59.1981
2016-04-21,47.8796,53.5382,59.1967
2016-04-20,47.8990,53.5173,59.1355
2016-04-19,47.9159,53.5039,59.0918
2016-04-18,47.9580,53.4819,59.0057
2016-04-15,48.0043,53.4592,58.9140
2016-04-14,48.0253,53.4421,58.8588
2016-04-13,48.0396,53.4270,58.8143
2016-04-12,48.0455,53.4032,58.7608
2016-04-11,48.0487,53.3943,58.7399
2016-04-08,48.0386,53.3796,58.7206
2016-04-07,48.0368,53.3686,58.7004
2016-04-06,48.0382,53.3605,58.6828
2016-04-05,48.0484,53.3444,58.6404
2016-04-04,48.0513,53.3404,58.6295
2016-04-01,48.0622,53.3353,58.6084
2016-03-31,48.0838,53.3234,58.5630
2016-03-30,48.0968,53.3151,58.5334
2016-03-29,48.1079,53.3061,58.5043
2016-03-28,48.1104,53.2914,58.4724
2016-03-24,48.0984,53.2824,58.4664
2016-03-23,48.0973,53.2739,58.4505
2016-03-22,48.0973,53.2740,58.4507
2016-03-21,48.0975,53.2702,58.4429
2016-03-18,48.0961,53.2741,58.4521
2016-03-17,48.0890,53.2679,58.4468
2016-03-16,47.8093,53.2016,58.5939
2016-03-15,47.4597,53.1301,58.8005
2016-03-14,47.1821,53.0719,58.9617
2016-03-11,46.9060,53.0164,59.1268
2016-03-10,46.6333,52.9608,59.2883
2016-03-09,46.3433,52.9104,59.4775
2016-03-08,46.0234,52.8488,59.6742
2016-03-07,45.7562,52.8012,59.8462
2016-03-04,45.5246,52.7609,59.9972
2016-03-03,45.2842,52.7117,60.1392
2016-03-02,45.0715,52.6627,60.2539
2016-03-01,44.8116,52.6012,60.3908
2016-02-29,44.5599,52.5429,60.5259
2016-02-26,44.3389,52.5004,60.6619
2016-02-25,44.0304,52.4431,60.8558
2016-02-24,43.6370,52.3682,61.0994
2016-02-23,43.2410,52.2972,61.3534
2016-02-22,42.7906,52.2198,61.6490
2016-02-19,42.3287,52.1262,61.9237
2016-02-18,41.9500,52.0474,62.1448
2016-02-17,41.5794,51.9646,62.3498
2016-02-16,41.2177,51.8791,62.5405
2016-02-12,40.8851,51.8072,62.7293
2016-02-11,40.5883,51.7433,62.8983
2016-02-10,40.2722,51.6812,63.0902
2016-02-09,40.0180,51.6266,63.2352
2016-02-08,39.7839,51.5768,63.3697
2016-02-05,39.5301,51.5225,63.5149
2016-02-04,39.2006,51.4513,63.7020
2016-02-03,38.8878,51.3661,63.8444
2016-02-02,38.5711,51.2774,63.9837
2016-02-01,38.2492,51.1781,64.1070
2016-01-29,38.0043,51.0699,64.1355
2016-01-28,37.6954,50.9451,64.1948
2016-01-27,37.4295,50.8596,64.2896
2016-01-26,37.1662,50.7810,64.3957
2016-01-25,36.8096,50.6775,64.5453
2016-01-22,36.5678,50.5948,64.6217
2016-01-21,36.3537,50.5112,64.6686
2016-01-20,36.1510,50.4454,64.7397
2016-01-19,35.8855,50.3646,64.8436
2016-01-15,35.4867,50.2637,65.0406
2016-01-14,35.1751,50.1706,65.1660
2016-01-13,34.9528,50.0702,65.1875
2016-01-12,34.8436,50.0104,65.1771
2016-01-11,34.7715,49.9487,65.1258
2016-01-08,34.7171,49.8984,65.0796
2016-01-07,34.6655,49.8483,65.0310
2016-01-06,34.6065,49.7966,64.9866
2016-01-05,34.5607,49.7234,64.8860
2016-01-04,34.5376,49.6403,64.7429
2015-12-31,34.5041,49.5564,64.6086
2015-12-30,34.5149,49.4749,64.4348
2015-12-29,34.5405,49.3792,64.2178
2015-12-28,34.5777,49.2799,63.9820
2015-12-24,34.6240,49.1962,63.7683
2015-12-23,34.6663,49.1149,63.5634
2015-12-22,34.7027,49.0248,63.3468
2015-12-21,34.7277,48.9383,63.1488
2015-12-18,34.7471,48.8588,62.9704
2015-12-17,34.7384,48.7804,62.8223
2015-12-16,34.7542,48.6768,62.5993
2015-12-15,34.7948,48.5690,62.3431
2015-12-14,34.8266,48.4764,62.1261
2015-12-11,34.8676,48.3861,61.9045
2015-12-10,34.8652,48.3009,61.7365
2015-12-09,34.9476,48.2210,61.4943
2015-12-08,35.0192,48.1404,61.2615
2015-12-07,35.1247,48.0487,60.9726
2015-12-04,35.2408,47.9571,60.6735
2015-12-03,35.3514,47.8557,60.3599
2015-12-02,35.3958,47.7699,60.1439
2015-12-01,35.4872,47.6732,59.8591
2015-11-30,35.5623,47.5671,59.5718
2015-11-27,35.6061,47.4688,59.3314
2015-11-25,35.6322,47.3718,59.1115
2015-11-24,35.6592,47.2780,58.8967
2015-11-23,35.7214,47.1794,58.6373
2015-11-20,35.7912,47.0815,58.3717
2015-11-19,35.8726,46.9840,58.0954
2015-11-18,35.9433,46.8861,57.8289
2015-11-17,36.0271,46.7913,57.5555
2015-11-16,36.1033,46.7142,57.3251
2015-11-13,36.2331,46.6330,57.0330
2015-11-12,36.3270,46.5610,56.7950
2015-11-11,36.4564,46.4869,56.5174
2015-11-10,36.6173,46.4127,56.2081
2015-11-09,36.7795,46.3386,55.8977
2015-11-06,36.9996,46.2642,55.5288
2015-11-05,37.2850,46.1747,55.0644
2015-11-04,37.5504,46.0892,54.6280
2015-11-03,37.8355,46.0000,54.1644
2015-11-02,38.1323,45.9182,53.7040
2015-10-30,38.3817,45.8502,53.3186
2015-10-29,38.6032,45.7899,52.9765
2015-10-28,38.8982,45.7128,52.5273
2015-10-27,39.2879,45.6303,51.9726
2015-10-26,39.6938,45.5548,51.4157
2015-10-23,40.2271,45.4759,50.7246
2015-10-22,40.6443,45.4157,50.1870
2015-10-21,40.6766,45.4046,50.1325
2015-10-20,40.6759,45.4049,50.1338
2015-10-19,40.7001,45.3958,50.0914
2015-10-16,40.7054,45.3941,50.0827
2015-10-15,40.7022,45.3950,50.0879
2015-10-14,40.7094,45.3909,50.0723
2015-10-13,40.7056,45.3930,50.0805
2015-10-12,40.6931,45.3983,50.1036
2015-10-09,40.6780,45.4041,50.1303
2015-10-08,40.6654,45.4088,50.1523
2015-10-07,40.6464,45.4144,50.1825
2015-10-06,40.6017,45.4294,50.2571
2015-10-05,40.5378,45.4491,50.3604
2015-10-02,40.5174,45.4590,50.4007
2015-10-01,40.5031,45.4769,50.4506
2015-09-30,40.5058,45.5045,50.5031
2015-09-29,40.5105,45.5394,50.5682
2015-09-28,40.5715,45.5720,50.5724
2015-09-25,40.6447,45.6019,50.5590
2015-09-24,40.6714,45.6385,50.6055
2015-09-23,40.6822,45.6818,50.6813
2015-09-22,40.6823,45.7296,50.7769
2015-09-21,40.6863,45.7770,50.8677
2015-09-18,40.6677,45.8265,50.9853
2015-09-17,40.6788,45.8833,51.0877
2015-09-16,40.7011,45.9211,51.1410
2015-09-15,40.7278,45.9568,51.1857
2015-09-14,40.6962,45.9504,51.2045
2015-09-11,40.6929,45.9498,51.2067
2015-09-10,40.6428,45.9414,51.2399
2015-09-09,40.6204,45.9375,51.2546
2015-09-08,40.5182,45.9230,51.3277
2015-09-04,40.4183,45.9057,51.3930
2015-09-03,40.3946,45.9021,51.4096
2015-09-02,40.2767,45.8836,51.4905
2015-09-01,40.1762,45.8676,51.5590
2015-08-31,40.1687,45.8666,51.5645
2015-08-28,40.0412,45.8462,51.6512
2015-08-27,39.8944,45.8211,51.7478
2015-08-26,39.7604,45.7974,51.8344
2015-08-25,39.6854,45.7858,51.8861
2015-08-24,39.6693,45.7840,51.8986
2015-08-21,39.5953,45.7744,51.9534
2015-08-20,39.4355,45.7502,52.0649
2015-08-19,39.2286,45.7032,52.1778
2015-08-18,39.0261,45.6468,52.2675
2015-08-17,38.8531,45.5862,52.3193
2015-08-14,38.7037,45.5276,52.3515
2015-08-13,38.6326,45.4866,52.3406
2015-08-12,38.5596,45.4479,52.3361
2015-08-11,38.4899,45.4093,52.3286
2015-08-10,38.3930,45.3680,52.3430
2015-08-07,38.3180,45.3197,52.3214
2015-08-06,38.1981,45.2693,52.3404
2015-08-05,38.0736,45.2187,52.3637
2015-08-04,37.9565,45.1567,52.3568
2015-08-03,37.8228,45.0915,52.3601
2015-07-31,37.7344,45.0432,52.3519
2015-07-30,37.6502,44.9965,52.3427
2015-07-29,37.6044,44.9562,52.3079
2015-07-28,37.5357,44.9169,52.2980
2015-07-27,37.4949,44.8946,52.2942
2015-07-24,37.4530,44.8716,52.2902
2015-07-23,37.4184,44.8450,52.2716
2015-07-22,37.4005,44.8227,52.2449
2015-07-21,37.3811,44.8058,52.2305
2015-07-20,37.3833,44.7736,52.1638
2015-07-17,37.3788,44.7443,52.1097
2015-07-16,37.3728,44.7190,52.0651
2015-07-15,37.3693,44.6939,52.0184
2015-07-14,37.3531,44.6748,51.9965
2015-07-13,37.3292,44.6536,51.9780
2015-07-10,37.3064,44.6335,51.9606
2015-07-09,37.2894,44.6232,51.9570
2015-07-08,37.2795,44.6167,51.9539
2015-07-07,37.2546,44.6052,51.9558
2015-07-06,37.2060,44.5860,51.9660
2015-07-02,37.1645,44.5681,51.9717
2015-07-01,37.1149,44.5477,51.9805
2015-06-30,37.0673,44.5274,51.9874
2015-06-29,37.0253,44.5104,51.9954
2015-06-26,36.9578,44.4851,52.0123
2015-06-25,36.8760,44.4485,52.0209
2015-06-24,36.7825,44.4048,52.0270
2015-06-23,36.6465,44.3524,52.0583
2015-06-22,36.5905,44.3134,52.0363
2015-06-19,36.5062,44.2630,52.0198
2015-06-18,36.4772,44.2286,51.9800
2015-06-17,36.4712,44.2315,51.9918
2015-06-16,36.4506,44.2436,52.0366
2015-06-15,36.4301,44.2566,52.0831
2015-06-12,36.4272,44.2611,52.0949
2015-06-11,36.4222,44.2653,52.1083
2015-06-10,36.4250,44.2633,52.1015
2015-06-09,36.4369,44.2520,52.0670
2015-06-08,36.4345,44.2550,52.0755
2015-06-05,36.4279,44.2613,52.0946
2015-06-04,36.4214,44.2659,52.1103
2015-06-03,36.4059,44.2742,52.1424
2015-06-02,36.3884,44.2816,52.1747
2015-06-01,36.3996,44.2747,52.1497
2015-05-29,36.4232,44.2589,52.0945
2015-05-28,36.4322,44.2535,52.0748
2015-05-27,36.4480,44.2466,52.0452
2015-05-26,36.4738,44.2350,51.9962
2015-05-22,36.4653,44.2393,52.0133
2015-05-21,36.4522,44.2448,52.0374
2015-05-20,36.4387,44.2494,52.0601
2015-05-19,36.4211,44.2550,52.0889
2015-05-18,36.3923,44.2637,52.1351
2015-05-15,36.3933,44.2634,52.1335
2015-05-14,36.4140,44.2571,52.1001
2015-05-13,36.4554,44.2451,52.0347
2015-05-12,36.4901,44.2262,51.9623
2015-05-11,36.5203,44.2043,51.8883
2015-05-08,36.5364,44.1973,51.8582
2015-05-07,36.5582,44.1893,51.8204
2015-05-06,36.5477,44.1940,51.8403
2015-05-05,36.5364,44.2002,51.8640
2015-05-04,36.5367,44.2001,51.8635
2015-05-01,36.5555,44.1947,51.8338
2015-04-30,36.5651,44.1923,51.8195
2015-04-29,36.5564,44.1943,51.8322
2015-04-28,36.5974,44.1845,51.7716
2015-04-27,36.6287,44.1776,51.7264
2015-04-24,36.6055,44.1835,51.7614
2015-04-23,36.6075,44.1829,51.7582
2015-04-22,36.5817,44.2270,51.8722
2015-04-21,36.5751,44.2718,51.9685
2015-04-20,36.5775,44.3214,52.0652
2015-04-17,36.5639,44.3721,52.1803
